GEONAME,Distance
"Congressional District 2 (118th Congress), New Hampshire",110.67095373222371
"Congressional District 2 (118th Congress), Minnesota",110.68974658928441
"Congressional District 8 (118th Congress), Colorado",110.70130983868258
"Congressional District 38 (118th Congress), Texas",110.91343471374421
"Congressional District 33 (118th Congress), California",110.93732464774874
"Congressional District 1 (118th Congress), Connecticut",111.11831532200262
"Congressional District 6 (118th Congress), Illinois",111.27358177033756
"Congressional District 5 (118th Congress), Georgia",111.3644916479216
"Congressional District 8 (118th Congress), Washington",111.90433414305275
"Congressional District 10 (118th Congress), Florida",111.9597695603202
"Congressional District 10 (118th Congress), Illinois",112.77712534020363
"Congressional District 2 (118th Congress), Rhode Island",113.05936493718687
"Congressional District 4 (118th Congress), Wisconsin",113.13010209488897
"Congressional District 5 (118th Congress), Connecticut",113.29492486426741
"Congressional District 3 (118th Congress), Oregon",113.49171775949115
"Congressional District 2 (118th Congress), Connecticut",113.60567767501763
"Congressional District 1 (118th Congress), Oregon",114.0815059507894
"Congressional District 19 (118th Congress), Florida",114.21199586733435
"Congressional District 6 (118th Congress), Georgia",114.47052022245727
"Congressional District 4 (118th Congress), Colorado",114.8501197213133
"Congressional District 24 (118th Congress), Texas",114.99978260849018
"Congressional District 3 (118th Congress), Texas",115.70280895466627
"Congressional District 9 (118th Congress), Massachusetts",116.07019427915161
"Congressional District 9 (118th Congress), Florida",116.1632041569102
"Congressional District 2 (118th Congress), Massachusetts",116.31036067350148
"Congressional District 2 (118th Congress), Colorado",116.46437223460228
"Congressional District 18 (118th Congress), New York",116.73589850598658
"Congressional District 7 (118th Congress), Maryland",117.44709447236232
"Congressional District 4 (118th Congress), California",117.74425676014945
"Congressional District 28 (118th Congress), Florida",117.98868589826738
"Congressional District 1 (118th Congress), New Jersey",118.00271183324558
"Congressional District 2 (118th Congress), California",118.17317800584023
"Congressional District 3 (118th Congress), Maryland",118.29294146313211
"Congressional District 5 (118th Congress), Maryland",118.47961850039863
"Congressional District 6 (118th Congress), Colorado",118.48122214089454
"Congressional District 3 (118th Congress), Minnesota",118.53328646418271
"Congressional District 1 (118th Congress), New Hampshire",118.71899595262757
"Congressional District 3 (118th Congress), California",118.736851903695
"Congressional District 8 (118th Congress), Illinois",119.40456440186865
"Congressional District 22 (118th Congress), Florida",119.49025064832696
"Congressional District 5 (118th Congress), Minnesota",119.5932690413637
"Congressional District 32 (118th Congress), Texas",119.95282406012791
"Congressional District 11 (118th Congress), Illinois",119.9808318024175
"Congressional District 3 (118th Congress), Connecticut",120.65492115947862
"Congressional District 39 (118th Congress), California",120.66892723481054
"Congressional District 1 (118th Congress), Rhode Island",121.31566263265432
"Congressional District 20 (118th Congress), Florida",121.69720621279686
"Congressional District 2 (118th Congress), Hawaii",121.97356270930189
"Congressional District 7 (118th Congress), Texas",122.2276973521141
"Congressional District 4 (118th Congress), Utah",122.63115427981586
"Congressional District 4 (118th Congress), New Jersey",124.30518895042154
"Congressional District 2 (118th Congress), Pennsylvania",124.37958031767111
"Congressional District 25 (118th Congress), Florida",124.416478008341
"Congressional District 41 (118th Congress), California",124.5034136078204
"Congressional District 8 (118th Congress), California",124.82343529962633
"Congressional District 3 (118th Congress), Massachusetts",125.10059951894715
"Congressional District 4 (118th Congress), Massachusetts",125.63765359158853
"Congressional District 9 (118th Congress), Washington",126.53493588728766
"Congressional District 4 (118th Congress), Maryland",127.3128823018315
"Congressional District 24 (118th Congress), California",127.4122835522541
"Congressional District 27 (118th Congress), California",128.15740321963457
"Congressional District 3 (118th Congress), New Jersey",128.56247508507295
"Congressional District 35 (118th Congress), California",128.59848366135583
"Congressional District 48 (118th Congress), California",130.41541319951412
"Congressional District 18 (118th Congress), California",131.14831298953106
"Congressional District 3 (118th Congress), Illinois",131.53254350159887
"Congressional District 9 (118th Congress), Illinois",132.3623058124933
"Congressional District 1 (118th Congress), Colorado",132.85958753511167
"Congressional District 52 (118th Congress), California",133.07990081150496
"Congressional District 1 (118th Congress), Washington",134.39077349282576
"Congressional District 10 (118th Congress), Virginia",134.94198753538498
"Congressional District 44 (118th Congress), California",135.00314811144221
"Congressional District 3 (118th Congress), Pennsylvania",135.48339381636407
"Congressional District 31 (118th Congress), California",136.103526772821
"Congressional District 23 (118th Congress), Florida",136.35798473136805
"Congressional District 27 (118th Congress), Florida",137.75514509447552
"Congressional District 19 (118th Congress), California",137.93741334387855
"Congressional District 8 (118th Congress), Maryland",137.98532530671514
"Congressional District 12 (118th Congress), New Jersey",138.7414862252816
"Congressional District 51 (118th Congress), California",139.56206504634417
"Congressional District 26 (118th Congress), California",139.91840479365106
"Congressional District 43 (118th Congress), California",140.0760864673196
"Congressional District 38 (118th Congress), California",140.15170352157693
"Congressional District 37 (118th Congress), Texas",140.52782642594312
"Congressional District 6 (118th Congress), Massachusetts",140.53049491124693
"Congressional District 45 (118th Congress), California",142.21610316697613
"Congressional District 8 (118th Congress), Massachusetts",143.01709688005838
"Congressional District 1 (118th Congress), Hawaii",143.8094225007527
"Congressional District 7 (118th Congress), New Jersey",143.89318955391877
"Congressional District 40 (118th Congress), California",144.63585309320783
"Congressional District 28 (118th Congress), California",144.85820653314744
"Congressional District 14 (118th Congress), California",144.97799833078122
"Congressional District 5 (118th Congress), Illinois",145.29917412015803
"Congressional District 6 (118th Congress), New Jersey",146.92518504327296
"Congressional District 42 (118th Congress), California",146.9971088151056
"Congressional District 7 (118th Congress), Illinois",147.1226359198339
"Congressional District 49 (118th Congress), California",147.46226635990647
"Resident Commissioner District (at Large) (118th Congress), Puerto Rico",148.3639444069886
"Congressional District 4 (118th Congress), Connecticut",148.57045466713762
"Congressional District 11 (118th Congress), Virginia",150.12025179834998
"Congressional District 10 (118th Congress), California",150.67441720477964
"Congressional District 46 (118th Congress), California",151.76188586071274
"Congressional District 5 (118th Congress), New Jersey",152.958883364125
"Congressional District 29 (118th Congress), California",153.76846230615692
"Congressional District 17 (118th Congress), New York",155.14009797599073
"Congressional District 50 (118th Congress), California",155.76177323078986
"Congressional District 47 (118th Congress), California",156.76527038856534
"Congressional District 37 (118th Congress), California",157.60082487093777
"Congressional District 8 (118th Congress), Virginia",158.0254409897343
"Congressional District 5 (118th Congress), Massachusetts",158.17977114662924
"Congressional District 2 (118th Congress), New York",158.4274281808551
"Congressional District 12 (118th Congress), California",159.06712419604497
"Congressional District 10 (118th Congress), New Jersey",159.49548582953688
"Congressional District 7 (118th Congress), Washington",159.82524831828042
"Congressional District 1 (118th Congress), New York",161.11104865899173
"Congressional District 15 (118th Congress), California",161.66001360880804
"Congressional District 11 (118th Congress), New Jersey",162.00336416260004
"Congressional District 16 (118th Congress), New York",163.80961510241087
"Congressional District 5 (118th Congress), New York",165.18099164250103
"Delegate District (at Large) (118th Congress), District of Columbia",166.10833814110597
"Congressional District 32 (118th Congress), California",166.20743064014917
"Congressional District 9 (118th Congress), New Jersey",166.27200606235556
"Congressional District 11 (118th Congress), New York",166.31464156832374
"Congressional District 17 (118th Congress), California",167.41236513471756
"Congressional District 16 (118th Congress), California",169.2395048444659
"Congressional District 7 (118th Congress), Massachusetts",169.57747491928285
"Congressional District 36 (118th Congress), California",171.49676381786335
"Congressional District 3 (118th Congress), New York",171.8648597008708
"Congressional District 4 (118th Congress), New York",172.30763186812126
"Congressional District 34 (118th Congress), California",172.473331271823
"Congressional District 30 (118th Congress), California",176.83319824060186
"Congressional District 6 (118th Congress), New York",178.38932142928286
"Congressional District 8 (118th Congress), New York",182.12970652806752
"Congressional District 14 (118th Congress), New York",183.46953425569052
"Congressional District 8 (118th Congress), New Jersey",187.1679192596851
"Congressional District 11 (118th Congress), California",190.82374066137578
"Congressional District 15 (118th Congress), New York",191.60636732634958
"Congressional District 7 (118th Congress), New York",200.58988010365826
"Congressional District 26 (118th Congress), Florida",205.87855643558413
"Congressional District 22 (118th Congress), Texas",206.3403014439981
"Congressional District 9 (118th Congress), New York",207.91772411220742
"Congressional District 13 (118th Congress), New York",208.0673208363101
"Congressional District 9 (118th Congress), Texas",209.6692633649482
"Congressional District 33 (118th Congress), Texas",210.69299940909286
"Congressional District 13 (118th Congress), Georgia",211.77041814191142
"Congressional District 10 (118th Congress), New York",213.877207761837
"Congressional District 4 (118th Congress), Illinois",215.71643423717165
"Congressional District 24 (118th Congress), Florida",217.68056872399063
"Congressional District 12 (118th Congress), New York",226.11260469067176
