GEONAME,Distance
"Congressional District 7 (118th Congress), Minnesota",192.7655830276764
"Congressional District 5 (118th Congress), Tennessee",192.76939591128047
"Congressional District 9 (118th Congress), Arizona",192.82069391017137
"Congressional District 11 (118th Congress), Georgia",193.130008025682
"Congressional District 9 (118th Congress), Georgia",193.14494557197193
"Congressional District 13 (118th Congress), Michigan",193.1518055830698
"Congressional District 5 (118th Congress), Minnesota",193.2091095160888
"Congressional District 38 (118th Congress), Texas",193.21607076017253
"Congressional District 7 (118th Congress), California",193.21754578712566
"Congressional District 4 (118th Congress), Iowa",193.28603156979554
"Congressional District 3 (118th Congress), Maryland",193.4223875356728
"Congressional District 23 (118th Congress), California",193.44673685539385
"Congressional District 5 (118th Congress), Arizona",193.65959826458382
"Congressional District 2 (118th Congress), Nebraska",193.68035522478783
"Congressional District 24 (118th Congress), Texas",193.6898551809051
"Congressional District 2 (118th Congress), Colorado",194.18383042879753
"Congressional District 4 (118th Congress), Minnesota",194.23982598838992
"Congressional District 10 (118th Congress), New York",194.25099742343667
"Congressional District 7 (118th Congress), Maryland",194.3976851714032
"Congressional District 3 (118th Congress), Utah",194.54009869433088
"Congressional District 19 (118th Congress), California",194.65230540633215
"Congressional District 16 (118th Congress), New York",194.70988675462783
"Congressional District 2 (118th Congress), Texas",194.7678874968869
"Congressional District 7 (118th Congress), Indiana",194.94819824763704
"Congressional District 6 (118th Congress), Michigan",195.0366888562252
"Congressional District 3 (118th Congress), Ohio",195.53470280234146
"Congressional District 51 (118th Congress), California",195.53948450376973
"Congressional District 6 (118th Congress), New Jersey",195.62435942387134
"Congressional District 14 (118th Congress), Florida",195.89254707619685
"Congressional District 12 (118th Congress), New Jersey",195.99951530552312
"Congressional District 3 (118th Congress), Texas",196.28555728835477
"Congressional District 4 (118th Congress), Wisconsin",196.52485847851412
"Congressional District 8 (118th Congress), Colorado",196.56138990147582
"Congressional District 3 (118th Congress), Pennsylvania",196.59450653566086
"Congressional District 3 (118th Congress), Kansas",196.60717179187537
"Congressional District 5 (118th Congress), Georgia",196.69128094554674
"Congressional District 24 (118th Congress), California",196.7147172938517
"Congressional District 3 (118th Congress), Nevada",196.7585830402323
"Congressional District 26 (118th Congress), New York",196.85504819536632
"Congressional District 12 (118th Congress), Pennsylvania",196.93930537096955
"Congressional District 6 (118th Congress), Georgia",197.06970847900496
"Congressional District 32 (118th Congress), California",197.101877210746
"Congressional District 8 (118th Congress), California",197.1942189822004
"Congressional District 19 (118th Congress), Florida",197.2516159629624
"Congressional District 1 (118th Congress), Nevada",197.28927999260375
"Congressional District 27 (118th Congress), California",197.31026329109187
"Congressional District 9 (118th Congress), New Jersey",197.48594886725485
"Congressional District 4 (118th Congress), Utah",197.50339237592857
"Congressional District 10 (118th Congress), New Jersey",197.5430332864209
"Congressional District 2 (118th Congress), North Carolina",197.66555086812673
"Congressional District 21 (118th Congress), Florida",197.69838137931225
"Congressional District 5 (118th Congress), New Jersey",197.98206989523067
"Congressional District 1 (118th Congress), Colorado",198.15670566498625
"Congressional District 26 (118th Congress), Texas",198.20822384553068
"Congressional District 26 (118th Congress), California",198.2315312961084
"Congressional District 23 (118th Congress), Florida",198.24810213467364
"Congressional District 7 (118th Congress), Georgia",198.34215386548567
"Congressional District 12 (118th Congress), California",198.35163220906452
"Congressional District 2 (118th Congress), New York",198.51481053059996
"Congressional District 7 (118th Congress), Illinois",198.62092034828555
"Congressional District 9 (118th Congress), California",198.64050442948437
"Congressional District 32 (118th Congress), Texas",198.70606432618004
"Congressional District 4 (118th Congress), Nevada",198.70764957595367
"Congressional District 10 (118th Congress), Virginia",199.06878208297755
"Congressional District 8 (118th Congress), Maryland",199.27302878212092
"Congressional District 11 (118th Congress), Florida",199.2784484082511
"Congressional District 2 (118th Congress), Wisconsin",199.72756444717388
"Congressional District 7 (118th Congress), New York",200.138127302121
"Congressional District 12 (118th Congress), Michigan",200.28926581322324
"Congressional District 8 (118th Congress), Virginia",200.9138870262581
"Congressional District 3 (118th Congress), New York",201.05121238132338
"Congressional District 35 (118th Congress), Texas",201.05449510020907
"Congressional District 20 (118th Congress), Texas",201.1120583157559
"Congressional District 40 (118th Congress), California",201.4474373130619
"Congressional District 22 (118th Congress), Texas",201.46111287293138
"Congressional District 7 (118th Congress), Arizona",201.70294990406066
"Congressional District 9 (118th Congress), New York",201.80339442140215
"Congressional District 7 (118th Congress), Washington",201.85504700155505
"Congressional District 4 (118th Congress), Maryland",201.99693066975053
"Congressional District 4 (118th Congress), New York",202.2059593582741
"Congressional District 22 (118th Congress), Florida",203.7072900021008
"Congressional District 7 (118th Congress), Texas",204.56267988076416
"Congressional District 15 (118th Congress), California",204.65947327206723
"Congressional District 33 (118th Congress), California",205.76326202701978
"Congressional District 1 (118th Congress), Hawaii",206.3069557722182
"Congressional District 14 (118th Congress), California",206.54108550116607
"Congressional District 52 (118th Congress), California",206.80418274299964
"Congressional District 5 (118th Congress), New York",207.39684182744924
"Delegate District (at Large) (118th Congress), District of Columbia",207.46493679655845
"Congressional District 11 (118th Congress), Virginia",207.61211429008665
"Congressional District 10 (118th Congress), Florida",207.75006618530836
"Congressional District 18 (118th Congress), Texas",207.93672114371716
"Congressional District 14 (118th Congress), New York",208.3594010358064
"Congressional District 7 (118th Congress), Massachusetts",208.5036930128577
"Congressional District 35 (118th Congress), California",208.67541781436546
"Congressional District 38 (118th Congress), California",209.3571828239958
"Congressional District 20 (118th Congress), Florida",210.00435709765642
"Congressional District 3 (118th Congress), Arizona",210.08710098432982
"Congressional District 44 (118th Congress), California",210.33920224247308
"Congressional District 45 (118th Congress), California",210.68967701337434
"Congressional District 39 (118th Congress), California",211.30877880485704
"Congressional District 28 (118th Congress), California",211.33684013914848
"Congressional District 13 (118th Congress), California",211.519384454475
"Congressional District 31 (118th Congress), California",212.0806921904962
"Congressional District 15 (118th Congress), New York",212.25013545343145
"Congressional District 18 (118th Congress), California",213.7453625227925
"Congressional District 8 (118th Congress), New Jersey",213.80392886942
"Congressional District 42 (118th Congress), California",214.73187932861762
"Congressional District 43 (118th Congress), California",215.49519716225694
"Congressional District 4 (118th Congress), Illinois",215.68935996010558
"Congressional District 9 (118th Congress), Florida",215.73418829661654
"Congressional District 29 (118th Congress), California",216.45422148805505
"Congressional District 13 (118th Congress), New York",216.5915049118963
"Congressional District 24 (118th Congress), Florida",219.35234213474902
"Congressional District 33 (118th Congress), Texas",220.39623408760866
"Congressional District 46 (118th Congress), California",222.1587270399252
"Congressional District 37 (118th Congress), California",223.07063903615824
"Resident Commissioner District (at Large) (118th Congress), Puerto Rico",226.06684852052058
"Congressional District 17 (118th Congress), California",226.76523102098346
"Congressional District 34 (118th Congress), California",229.88416648390555
"Congressional District 28 (118th Congress), Florida",239.33551763162941
"Congressional District 6 (118th Congress), New York",275.6788711526511
"Congressional District 27 (118th Congress), Florida",277.54932894892755
"Congressional District 25 (118th Congress), Florida",277.6850914255211
"Congressional District 5 (118th Congress), Massachusetts",280.22412458601775
"Congressional District 37 (118th Congress), Texas",280.88332097153796
"Congressional District 1 (118th Congress), Rhode Island",282.2162468746263
"Congressional District 16 (118th Congress), California",285.34918959057865
"Congressional District 50 (118th Congress), California",286.10393216451956
"Congressional District 47 (118th Congress), California",286.57304478963124
"Congressional District 4 (118th Congress), California",287.14097582894715
"Congressional District 30 (118th Congress), California",287.7829042872422
"Congressional District 11 (118th Congress), California",290.5036488583233
"Congressional District 10 (118th Congress), California",293.23123980913084
"Congressional District 36 (118th Congress), California",293.88986032185596
"Congressional District 11 (118th Congress), New Jersey",296.4281700513634
"Congressional District 12 (118th Congress), New York",299.793212064583
"Congressional District 6 (118th Congress), Illinois",301.9139446928545
"Congressional District 5 (118th Congress), Illinois",305.1691662013055
"Congressional District 4 (118th Congress), New Jersey",309.24351246226655
"Congressional District 8 (118th Congress), Texas",319.97665539848373
