GEONAME,Distance
"Congressional District 2 (118th Congress), Oregon",72.8637083876466
"Congressional District 1 (118th Congress), Nebraska",72.88216517091132
"Congressional District 10 (118th Congress), Pennsylvania",72.89320956028757
"Congressional District 11 (118th Congress), Georgia",73.02862452490804
"Congressional District 1 (118th Congress), New Mexico",73.39237017565246
"Congressional District 1 (118th Congress), Iowa",73.5188411225313
"Congressional District 8 (118th Congress), Colorado",73.52230953935003
"Congressional District 46 (118th Congress), California",73.70278149432355
"Congressional District 3 (118th Congress), Colorado",73.7061734185136
"Congressional District 1 (118th Congress), Minnesota",73.79037877663998
"Congressional District 7 (118th Congress), Georgia",73.9253677704751
"Congressional District 14 (118th Congress), North Carolina",73.96985872637585
"Congressional District 4 (118th Congress), Texas",73.98567428901355
"Congressional District 44 (118th Congress), California",74.08252155535745
"Congressional District 7 (118th Congress), Wisconsin",74.49597304552776
"Congressional District 6 (118th Congress), Wisconsin",74.7475752115077
"Congressional District 1 (118th Congress), Utah",74.79772723819889
"Congressional District 2 (118th Congress), Nebraska",75.03039384142936
"Congressional District 2 (118th Congress), Mississippi",75.54594628436394
"Congressional District 5 (118th Congress), Georgia",75.79373325018369
"Congressional District 1 (118th Congress), Illinois",75.79775722275691
"Congressional District (at Large) (118th Congress), Delaware",75.88959085408221
"Congressional District 21 (118th Congress), New York",76.18812243388072
"Congressional District 14 (118th Congress), Illinois",76.29148052043557
"Congressional District 6 (118th Congress), Oregon",76.34467892394335
"Congressional District 32 (118th Congress), Texas",76.45528104715854
"Congressional District 29 (118th Congress), California",76.45776611960358
"Congressional District 41 (118th Congress), California",76.51418169202361
"Congressional District 6 (118th Congress), California",76.64130740012203
"Congressional District 6 (118th Congress), Washington",76.64306883208683
"Congressional District 22 (118th Congress), Texas",76.69185093606751
"Congressional District 31 (118th Congress), California",76.76073214867091
"Congressional District 21 (118th Congress), Texas",77.12379658704569
"Congressional District 8 (118th Congress), Michigan",77.1389006921929
"Congressional District 5 (118th Congress), Tennessee",77.14136374215846
"Congressional District 18 (118th Congress), California",77.37467285875914
"Congressional District 43 (118th Congress), California",77.47580267412529
"Congressional District 9 (118th Congress), California",77.74188060498665
"Congressional District 4 (118th Congress), Wisconsin",78.0273029137878
"Congressional District 5 (118th Congress), Washington",78.07912653199958
"Congressional District 7 (118th Congress), Ohio",78.08546599720079
"Congressional District 16 (118th Congress), Illinois",78.20549852791682
"Congressional District 5 (118th Congress), Florida",78.33632618396142
"Congressional District 11 (118th Congress), Ohio",78.5320953496085
"Congressional District 12 (118th Congress), Pennsylvania",78.6895799963375
"Congressional District 1 (118th Congress), California",78.93985051924028
"Congressional District 2 (118th Congress), Washington",79.1051199354378
"Congressional District 2 (118th Congress), Utah",79.44966960283725
"Congressional District 10 (118th Congress), Washington",79.51955734283233
"Congressional District 1 (118th Congress), Maryland",79.6915302902385
"Congressional District 20 (118th Congress), California",79.80507502659214
"Congressional District 1 (118th Congress), New Jersey",79.92415154382309
"Congressional District 2 (118th Congress), New Mexico",79.9718700544135
"Congressional District 6 (118th Congress), Arizona",79.99437480223219
"Congressional District 38 (118th Congress), Texas",80.12596333274253
"Congressional District 24 (118th Congress), California",80.2995641333127
"Congressional District 4 (118th Congress), Maryland",80.45191110222304
"Congressional District 45 (118th Congress), California",80.71777994964926
"Congressional District 7 (118th Congress), Michigan",80.75654772215069
"Congressional District 23 (118th Congress), Florida",80.80012376228144
"Congressional District 8 (118th Congress), Wisconsin",80.82932636116671
"Congressional District 5 (118th Congress), Colorado",80.82938821987953
"Congressional District 6 (118th Congress), New Jersey",81.07632206754324
"Congressional District 25 (118th Congress), New York",81.2201945331332
"Congressional District 6 (118th Congress), Pennsylvania",81.44623993776509
"Congressional District 1 (118th Congress), Maine",81.52447485264777
"Congressional District 4 (118th Congress), California",81.52533348597845
"Congressional District 4 (118th Congress), Oregon",81.9957925749852
"Congressional District 19 (118th Congress), New York",82.0147547701022
"Congressional District 8 (118th Congress), California",82.05236133104275
"Congressional District 3 (118th Congress), Iowa",82.19513367590565
"Congressional District 2 (118th Congress), Hawaii",82.25721852822402
"Congressional District 23 (118th Congress), New York",82.39860435711275
"Congressional District 2 (118th Congress), New Hampshire",82.44282867539177
"Congressional District 1 (118th Congress), Massachusetts",82.62929262676765
"Congressional District 2 (118th Congress), Connecticut",82.71003566677987
"Congressional District 4 (118th Congress), Arizona",82.79317604730477
"Congressional District 6 (118th Congress), Maryland",82.85541623816755
"Congressional District 8 (118th Congress), Illinois",83.17842268280879
"Congressional District (at Large) (118th Congress), Vermont",83.32382612434452
"Congressional District 5 (118th Congress), California",83.52161396907988
"Congressional District 23 (118th Congress), California",83.6673173945478
"Congressional District 3 (118th Congress), Arizona",83.68345117166237
"Congressional District 1 (118th Congress), West Virginia",83.80387819188321
"Congressional District 1 (118th Congress), Rhode Island",84.12722508201492
"Congressional District 9 (118th Congress), Michigan",84.6232237627473
"Congressional District 3 (118th Congress), Kansas",84.77900683541887
"Congressional District 20 (118th Congress), New York",84.859648832646
"Congressional District 13 (118th Congress), California",84.95645943658434
"Congressional District 9 (118th Congress), Washington",85.25901711842566
"Congressional District 2 (118th Congress), Louisiana",85.37827592543668
"Congressional District 12 (118th Congress), North Carolina",85.42072348089778
"Congressional District 12 (118th Congress), Michigan",85.58784960495268
"Congressional District 27 (118th Congress), California",85.83775393147236
"Congressional District 6 (118th Congress), Illinois",86.08077601880689
"Congressional District 4 (118th Congress), New Jersey",86.11062652193398
"Congressional District 1 (118th Congress), Ohio",86.35288066995797
"Congressional District 1 (118th Congress), New Hampshire",86.70784278253035
"Congressional District 2 (118th Congress), Virginia",86.84405563998034
"Congressional District 26 (118th Congress), New York",86.99747122761673
"Congressional District 25 (118th Congress), California",87.02763928775731
"Congressional District 17 (118th Congress), Pennsylvania",87.16352448128747
"Congressional District 1 (118th Congress), Arizona",87.51148496054675
"Congressional District 3 (118th Congress), Oregon",87.589211664451
"Congressional District 34 (118th Congress), California",87.71624706974187
"Congressional District 7 (118th Congress), Virginia",87.7668502340149
"Congressional District 26 (118th Congress), California",88.09676498033285
"Congressional District 5 (118th Congress), Pennsylvania",88.25276199643838
"Congressional District 1 (118th Congress), Hawaii",88.41379982785493
"Congressional District 8 (118th Congress), New Jersey",88.47084265451527
"Congressional District 3 (118th Congress), Utah",88.7322376591507
"Congressional District 6 (118th Congress), Colorado",88.80636238468503
"Congressional District 22 (118th Congress), New York",88.83766093273731
"Congressional District 1 (118th Congress), Oregon",88.91422833270275
"Congressional District 4 (118th Congress), Louisiana",88.93104070008401
"Congressional District 7 (118th Congress), Maryland",88.94380248224157
"Congressional District 5 (118th Congress), Oregon",89.22208246841137
"Congressional District 4 (118th Congress), Minnesota",90.32087244928493
"Congressional District 48 (118th Congress), California",90.37969904796098
"Congressional District 9 (118th Congress), Illinois",90.60601525285173
"Congressional District 4 (118th Congress), Utah",90.91562022007
"Congressional District 18 (118th Congress), New York",91.2813233909325
"Congressional District 4 (118th Congress), Colorado",91.59847160296945
"Congressional District 33 (118th Congress), Texas",91.80354023674685
"Congressional District 38 (118th Congress), California",91.85145616700913
"Congressional District 37 (118th Congress), California",91.99217358014756
"Congressional District 51 (118th Congress), California",92.26028397961932
"Congressional District 11 (118th Congress), New York",92.28797321428182
"Congressional District 2 (118th Congress), Maryland",92.5577657465866
"Congressional District 3 (118th Congress), Massachusetts",92.77364927607407
"Congressional District 1 (118th Congress), Connecticut",92.94907207713264
"Congressional District 1 (118th Congress), Colorado",93.2821526338238
"Congressional District 30 (118th Congress), California",93.44163954041046
"Congressional District 11 (118th Congress), Michigan",93.44372638117552
"Congressional District 15 (118th Congress), Texas",93.60544855936539
"Congressional District 1 (118th Congress), Virginia",93.63631774050067
"Congressional District 2 (118th Congress), California",93.80565014965782
"Congressional District 5 (118th Congress), Arizona",93.90138444133824
"Congressional District 24 (118th Congress), Texas",94.10340057617472
"Congressional District 7 (118th Congress), Colorado",94.26160406018985
"Congressional District 12 (118th Congress), New Jersey",94.30355242513401
"Congressional District 2 (118th Congress), Pennsylvania",94.4365924840578
"Congressional District 8 (118th Congress), Washington",94.48566028768597
"Congressional District 7 (118th Congress), Illinois",94.48708906512043
"Congressional District 5 (118th Congress), Connecticut",94.57684706100113
"Congressional District 10 (118th Congress), Illinois",94.63968512204592
"Congressional District 3 (118th Congress), California",94.73146256656233
"Congressional District 3 (118th Congress), Texas",94.84692931244533
"Congressional District 11 (118th Congress), Illinois",94.98731494257535
"Congressional District 1 (118th Congress), Pennsylvania",95.03136324393121
"Congressional District 3 (118th Congress), New Mexico",95.05093371450909
"Congressional District 6 (118th Congress), Minnesota",95.34427093433564
"Congressional District 5 (118th Congress), New York",95.77024590132365
"Congressional District 32 (118th Congress), California",96.02650675724907
"Congressional District 2 (118th Congress), Rhode Island",96.53320672183226
"Congressional District 2 (118th Congress), Wisconsin",97.01778187528305
"Congressional District 5 (118th Congress), Louisiana",97.35152797979084
"Congressional District 13 (118th Congress), Michigan",97.94886420985186
"Congressional District 2 (118th Congress), Missouri",98.30259406546706
